GeneID	adipose.tissue	adrenal.gland	appendix	urinary.bladder	bone.marrow	colon	duodenum	endometrium	esophagus	fallopian.tube	gall.bladder	heart	kidney	liver	lung	lymph.node	ovary	pancreas	placenta	prostate	rectum	salivary.gland	small.intestine	smooth.muscle	spleen	stomach	testis	thyroid	tonsil
ENSG00000109861	15.42732788	9.651701906	16.94286031	16.03157803	4.627396494	14.46879554	22.10804542	5.180675554	11.36607532	6.68759583	28.1358094	0.475257055	35.80866238	6.809189951	25.17440906	20.73292726	13.07341263	1.19870788	26.19116251	7.035070617	18.57332075	11.53623713	11.05672638	1.540037479	19.17767172	4.394907385	28.94141704	5.529320154	9.10091601
ENSG00000109906	0	0	0.565444173	0.070871653	0	0	0.109737134	0.071210618	0	0.049818687	0.099046532	0	0.062663212	0.003548671	0	0	0	0.00665903	0	0.015703972	0.01766454	0	0	0	0	0.018424138	0	0	0
ENSG00000109911	0.468119758	1.244693521	1.111982692	1.799849427	1.048987624	0.475862334	0.918315125	1.662592118	0.723930985	1.713555	0.675744188	5.862328695	0.959883423	2.121592047	1.178541743	0.662221272	0.510511361	0.378861816	0.488049931	0.726564077	0.481599855	1.062667118	1.247074327	0.835623792	0.859305518	0.567707362	1.158398482	0.35619271	1.088268685
ENSG00000109917	2.458827806	1.625466901	2.177876401	2.563863219	1.486529787	2.127466206	4.79970846	4.367192983	4.461439535	39.9103675	15.04366677	1.044996164	2.964034255	1.751936899	4.22942696	4.263676835	6.138327473	2.245435877	1.518379757	2.173793924	9.069812671	1.936154236	3.451210485	4.041778191	26.01760017	1.758650374	10.17358411	1.688703103	3.488511168
ENSG00000109929	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04370547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109944	0	0.002415386	0	0	0	0	0.698097157	0	0.066127403	2.531689824	0	0	0	0.042961854	0.010339642	0	0	0.131347432	0	0.035403242	0	0	0	0	0	0	0	0	0
ENSG00000109971	268.2169973	498.7869331	277.4162531	422.5886837	106.4368658	372.5821056	602.6282261	518.042135	469.2871565	655.4845159	448.7186641	684.9290985	471.934737	565.7404582	588.0488283	442.6992711	310.4436874	621.4292119	423.5994777	653.8522784	336.7906227	380.5659221	511.2505767	434.2065978	500.2285607	378.3185374	885.4060958	477.4602989	668.9962352
ENSG00000110002	5.098476461	6.005982077	1.497949259	7.253804806	4.047651095	6.20295888	16.13881635	7.28122268	6.221311417	8.712670599	14.38335655	0.265127912	3.371620127	1.470771836	5.804426837	2.607956571	12.14607682	4.359074159	8.278347769	4.300401399	8.922158281	7.012224954	12.12058614	8.345199838	3.487878407	7.733096942	4.169198816	1.832927476	5.884390462
ENSG00000110013	0.285440339	0.576313482	0.088870335	0.631627937	0.197682411	1.040330604	0.291799137	0.40502413	0.260146762	0.357632361	0.322527233	0.396041024	2.585739723	1.721412634	0.703030814	0.034370865	0.480076835	0.101007726	0.013229565	0.910376745	2.941660572	0.087556509	0.33056893	0.168725281	0.388242747	0.640370238	0.013010901	7.920888874	0.329604159
ENSG00000110025	2.5487586	4.12956143	2.57519324	2.334662642	10.09443827	5.961524128	7.628094257	3.810481394	4.845785885	4.776590267	3.960524639	1.173052706	6.043675819	2.222454353	6.160454428	5.600069116	4.865479636	5.519493211	0.817125975	4.541910224	7.269526839	3.519418754	6.178831558	5.764332423	3.053786235	3.397002188	4.279909042	1.961053156	4.674523409
